Your customer service needs some work.	당신네 고객 서비스는 손을 좀 봐야하겠는데요.
The making of a tennis player is a deliberate process.	한 명의 테니스 선수를 만들어 내는 것은 아주 신중한 과정입니다.
An old man walks with deliberate steps.	노인은 찬찬한 걸음걸이로 걷는다.
But what you did was deliberate.	하지만 당신이 한일은 고의적이었다
We need to diversify our products so as to meet new demands.	새로운 수요에 대응하여 제품을 다각화 할 필요가 있다
India badly need energy and they would have to diversify.	인도는 에너지를 절실히 필요로 하고 있고, 에너지원을 다변화해야 합니다.
But we should diversify our sources.	하지만 우리는 출처를 다각화해야 한다.
The game needs some effort to master.	이 게임은 사용법을 익히려면 얼마간의 노력이 필요하다.
She could finish the work thanks to an effort of will.	그녀는 분발해서 일을 마칠 수 있었다.
Will you support the war effort?	전쟁 보급품을 지원하시겠습니까?
Of course, I endorse your proposals.	물론이지, 나는 너의 제안들을 지지해.
I just-- I didn't endorse you.	나는 단지 너를 지지할수가 없었다
I ask you to endorse it.	지지를 부탁드립니다.
the control group of the experiment	그 실험의 통제 집단.
We need a cup of water for this experiment.	우리는 이 실험에 쓸 한 컵의 물이 필요합니다.
The experiment will last a year.	그실험은1년간할것이다
His most recent works were favorably reviewed.	그의 최신작은 호평을 받았다.
He is progressing favorably after a serious operation.	그는 대수술을 받은 후 경과가 좋다
The book was favorably noticed in literary magazines.	그 책은 문예 잡지에서 호평을 받았다.
I don't know whether it is feasible or not.	그 일의 가능 여부를 알 수 없다
Do you think this project is not feasible?	이 계획이 실현성이 없다고 생각해요?
But I don't know if it's feasible.	하지만 난 그게 가능할지 모르겠어
fortify a town against the enemy	적의 습격에 대비하여 도시에 방어시설을 하다.
fortify oneself with a glass of wine	한 잔 술로 힘을 돋우다.
soldiers working to fortify an airbase in Bahrain.	바레인의 공군 기지 강화 작업을 하고 있는 군인들
Iâm looking forward to the New Yearâs Eve party.	저는 신년 전야제 파티를 손꼽아 기다리고 있어요.
I just want to look forward to the future.	미래에 기대를 걸고 싶어요.
I look forward to meeting you in two months time.	2달이란 시간이 지난 후에 만나뵙기를 기대하겠습니다.
And today we can offer you an added incentive to join...	오늘은 입회하시는 분들게 특별 보너스도 드립니다.
Disappointed in love, he lost all incentive to self-esteem.	그는 사랑에 실패하여 자포자기가 되었다
He had not much incentive to study any longer.	그는 더 이상 연구할 의욕이 별로 없었다.
The facts indicate a need for action.	그 사실들은 구체적 행동이 필요함을 나타낸다.
It can indicate on a paper or ohp film.	그것은 종이나 ohp 필름에 나타날 수 있다.
There's nothing to indicate that it didn't.	그곳은 그것이 안될 때는 아무것도 보여 줄 수 없다.
He was fined for driving under the influence of alcohol.	그는 음주운전으로 벌금을 물었다.
Would you use your influence, sir?	당신의 영향력을 발휘해주세요. 선생님?
Do not try to influence him.	그를 설득하려 하지마.
Any criticism instantly brings him down.	비판만 들으면 그는 곧 기가 죽는다.
I recognized her instantly she entered the room.	그녀가 방에 들어오자마자 곧 누구인지 알아보았다.
And it can instantly destroy a big city.	그리고 이것은 순식간에 대 도시를 파괴할 수 있어요.
There are many people I'd like to introduce you.	소개해 드릴 사람들이 많아요.
I'd like to introduce some members of our team.	우리팀의 몇몇 멤버를 소개하겠 습니다
Let me introduce my girl friend.	내 여자친구를 소개할게.
He is largely responsible for the success of the business.	사업이 성공하느냐는 주로 그 사람에게 달려 있다.
The new party was largely recruited from the labor classes.	신당의 당원은 노동자 계급에서 주로 모집되었다.
What he says is largely false.	그가 말하는 건 태반이 거짓말이다
My savings have become more and more[less and less].	저금이 차차 늘었다[줄었다]
Do you sleep less than 5 hour a day?	하루에 5시간 미만 잠을 잡니까?
I don't care any the less.	나는 조금도 개의치 않다.
A man with God is always in the majority.	신과 함께 있는 사람은 언제나 다수파 편에 있다.
Those who favour the proposed changes are in the majority.	그 제한된 변화를 찬성하는 사람들이 대부분이었다.
Casting her vote with the majority.	가장 많은 투표로 그녀를 캐스팅하다
This downtown was a marginal land just ten years ago.	이 도심지는 단지 10년 전만 해도 변두리 땅이었다.
The story will only be of marginal interest to our readers.	그 기사가 우리 독자들에게는 미미한 관심거리 밖에 되지 못할 것이다.
We did survive on marginal cost pricing.	우리는 한계비용 가격책정으로 살아 남았다.
Mastermind: This type directs group movement.	두목: 이 유형은 집단의 행동을 지시한다.
He has the best ability to stand up to the Mastermind.	그는 두목에게 맞설 능력이 가장 강하다.
George Lucas is the mastermind of the Indiana Jones series.	조지 루카스는 영화 인디애나 존스 시리즈의 입안자이다.
His friends used every means to put him to flight.	그를 도주시키려고 그의 친구들이 모든 수단을 썼다.
The booming economy means they are working harder than ever.	폭등 경제는 그들이 전보다 더 열심히 일한다는 뜻이다.
Peak time means the busiest hours.	피크 타임은 제일 바쁜 시간을 말하는 겁니다.
I don't consider cellulite necessarily beautiful.	난 피하지방이 반드시 아름답다고는 생각하지 않아요.
Being composed doesn't necessarily mean he's emotionless.	그 남자는 과묵하긴 하지만 그렇다고 감정이 없는 사람은 아니다.
Even if I knew I didn't need it necessarily.	알았더라도 별로 필요하지 않았을 거예요
I really don't need to repeat myself.	제가 다시 반복할 필요는 없겠죠.
We need it in a kind of way.	우리는 그것이 얼마간 필요하다.
I don't need you the way I need your mother.	너희 엄마를 필요로 하는 것만큼 너희들을 필요로 하지는 않아.
Try stretching your legs out repeatedly.	다리를 반복해서 쭉 뻗어봐요.
The man gasps for air and moans repeatedly.	그 남자는 숨을  헐떡이며 반복적으로 신음을 한다.
South Africa has repeatedly appealed to the U.N.	남아프리카는 계속해서 유엔에 호소해왔다.
We need a climate jobs strategy.	우리는 날씨에 관한 직업계획이 필요합니다.
Europe has a strategy for its counter-terrorism policy.	유럽은 자체 대테러 정책에 대한 전략이 있다.
Perhaps it's time for a new strategy.	아마 새로운 작전 시간일거야.
Congratulations, affordable housing is rate in this city.	잘 됐네요. 이 도시에서는 값이 맞는 집이 귀하더라구요.
The Strategies for Providing Senior Affordable Housing	실비노인복지주택 공급제도 개선방안 연구
They are also more affordable these days.	또한 요즈음 이 차들은 가격이 더 저렴하다.
Could you alter it for me?	그것을 제게 맞게 고쳐 주시겠습니까?
Change the scheme, alter the mood.	계획을 바꾸고, 분위기가 달라졌다.
Pray I don't alter it any further.	내가 더 이상 이걸 고치지 않길 바래
Does this store sell women's apparel?	이 상점에서 여성복을 팝니까?
He has a splendid array of wearing apparel.	그는 의복을 훌륭하게 갖춰입고 있다.
Members to refer to my apparel and I am duly flattered.	회원들이 내 옷에 대해 말하더니 예상대로 칭찬하더군요.
His answer does not apply to the test question.	그의 대답은 그 시험 문제에 적절하지 않다.
apply economic sanctions against the country	그 국가에 경제 제재를 가하다
Not many people will have a chance to apply for the job.	소수의 응시자만이 그 일에 지원할 수 있을 겁니다.
The farmers in this area are very busy at this time of year.	이 지역의 농부들은 일년 중 이때 매우 바쁩니다.
This place is the most exclusive restaurant in this area.	이곳이 이 지역에서 가장 고급스런 식당이에요.
